layer,level,sid,n,correct,accuracy,uplift,wilson_lower,p_value,q_value,selected
14,1,26,2455,1451,0.5910386965376782,0.10256909486052929,0.5714629401578439,6.913419097796948e-26,1.2717168378622667e-24,True
14,1,33,1064,593,0.5573308270676691,0.06886122539052025,0.5273319205298403,3.107218994864611e-06,1.5770911172528995e-05,True
14,1,129,4426,2299,0.5194306371441482,0.030961035466999298,0.5047006903789882,7.659367699699756e-06,3.7555609366269774e-05,True
14,1,137,2430,1536,0.6320987654320988,0.14362916375494988,0.6127303378184706,1.2300902389535644e-48,4.866439191914923e-47,True
14,1,142,5064,2944,0.5813586097946287,0.09288900811747985,0.5677140476210114,4.196561856301884e-45,1.4780086147560782e-43,True
14,1,145,855,510,0.5964912280701754,0.10802162639302654,0.5632451351609539,1.015471329325129e-10,7.350078193210457e-10,True
14,1,177,2361,1272,0.5387547649301143,0.05028516325296545,0.518600016742896,2.8487780061094163e-07,1.5882762319776052e-06,True
14,1,187,3841,2259,0.5881280916428013,0.09965848996565246,0.5724825006102938,1.5984028480635035e-38,4.438641755007114e-37,True
14,1,195,867,456,0.5259515570934256,0.03748195541627669,0.49267258630125466,0.014079903978089435,0.04558605682592185,True
14,1,206,543,335,0.6169429097605893,0.12847330808344043,0.5753676069594711,9.698161706170403e-10,6.543993226032739e-09,True
14,1,213,1438,845,0.5876216968011126,0.09915209512396378,0.5619777852117502,1.160891183675924e-14,1.1138384513143085e-13,True
14,1,253,2009,1127,0.5609756097560976,0.07250600807894875,0.5391785079741405,1.6415424461495487e-11,1.2345767147083065e-10,True
14,2,0,759,401,0.52832674571805,0.03985714404090118,0.49275872996988795,0.014674389294942728,0.04719579731939056,True
14,2,3,1182,667,0.5642978003384095,0.07582819866126062,0.5358664755621293,7.215415970343063e-08,4.27887501485642e-07,True
14,2,4,846,450,0.5319148936170213,0.0434452919398724,0.4982220125971004,0.005911981815713117,0.020423209908827133,True
14,2,8,421,260,0.6175771971496437,0.12910759547249478,0.5702892208250071,5.997546523401523e-08,3.578701313963553e-07,True
14,2,30,812,471,0.5800492610837439,0.09157965940659502,0.545802604534867,8.031853983590173e-08,4.7435571175068345e-07,True
14,2,32,1299,855,0.6581986143187067,0.16972901264155787,0.6319720848776601,4.95903244060395e-36,1.2902419539156945e-34,True
14,2,52,774,499,0.6447028423772609,0.15623324070011207,0.6103460024634818,7.828823048823811e-19,9.381593761412102e-18,True
14,2,55,331,187,0.5649546827794562,0.07648508110230728,0.5111022919043313,0.00306591565916603,0.011054137857267783,True
14,2,98,531,288,0.5423728813559322,0.053903279678783333,0.4998445058254026,0.007018430720050387,0.023987251975746176,True
14,2,105,512,299,0.583984375,0.09551477332285113,0.5408186498593208,8.15143185199681e-06,3.9698710267397616e-05,True
14,2,108,1099,632,0.5750682438580528,0.0865986421809039,0.5456300496443045,3.504017881746274e-09,2.2488008094407197e-08,True
14,2,126,856,519,0.6063084112149533,0.1178388095378044,0.5731733368678199,1.848781846488903e-12,1.4914195454357407e-11,True
14,2,136,581,321,0.5524956970740104,0.0640260953968615,0.5118498659364409,0.0010818566163343978,0.004182599609067926,True
14,2,157,119,72,0.6050420168067226,0.11657241512957378,0.5152473444421884,0.006933493267441377,0.02374412491839703,True
14,2,161,374,251,0.6711229946524064,0.18265339297525757,0.6219795063440864,6.113148631463196e-13,5.102535620712633e-12,True
14,2,167,1043,557,0.5340364333652924,0.045566831688143516,0.5036924858564097,0.0016019598997466873,0.006031890730728074,True
14,2,179,395,215,0.5443037974683544,0.055834195791205576,0.4949971145023434,0.014646914540177393,0.04719579731939056,True
14,2,182,764,430,0.56282722513089,0.07435762345374114,0.5274254451969724,1.950693214756745e-05,9.190215341300944e-05,True
14,2,184,1558,1143,0.733632862644416,0.2451632609672671,0.7111268015635076,2.0850029442560376e-89,2.0071628343371454e-87,True
14,2,190,793,517,0.6519546027742749,0.163485001097126,0.6181391528784432,6.055826366386282e-21,8.328203117201706e-20,True
14,2,198,193,136,0.7046632124352331,0.21619361075808424,0.6368134373711591,8.586235464691212e-10,5.8209032915559205e-09,True
14,2,200,1150,640,0.5565217391304348,0.06805213745328592,0.5276673925462387,1.664963429525658e-06,8.709022462668274e-06,True
14,2,211,518,285,0.5501930501930502,0.061723448515901336,0.507138711099241,0.0026909910291529502,0.009787886765987054,True
14,2,254,772,408,0.5284974093264249,0.04002780764927599,0.49322967114392163,0.013626806787712359,0.04416859484053119,True
15,1,9,5537,2826,0.5103846848473903,0.021915083170241434,0.4972147970217821,0.0002604980515995996,0.001087165278930121,True
15,1,33,1537,839,0.5458685751463891,0.05739897346924022,0.520893336653978,2.60779318008518e-06,1.3424789133843136e-05,True
15,1,37,745,409,0.548993288590604,0.060523686913455166,0.5131011941023375,0.0004895099211671435,0.001982755473114601,True
15,1,56,1160,713,0.6146551724137931,0.12618557073664421,0.5863133533770908,1.5213784352362867e-18,1.7933636412091414e-17,True
15,1,124,4751,2995,0.6303936013470848,0.1419239996699359,0.6165675450309592,4.170696177328182e-96,4.817988224049515e-94,True
15,1,137,272,194,0.7132352941176471,0.2247656924404982,0.6568120313752202,3.7426711757604693e-14,3.5093618037650114e-13,True
15,1,145,889,516,0.5804274465691789,0.09195784489203002,0.5477092709012236,1.7568285292719698e-08,1.0818168001145947e-07,True
15,1,150,6231,3502,0.5620285668432033,0.07355896516605448,0.549674975828672,3.1933565014595365e-36,8.539271829828835e-35,True
15,1,177,222,125,0.5630630630630631,0.07459346138591422,0.49729073522633205,0.015281223950866453,0.048872840276968234,True
15,1,183,461,249,0.5401301518438177,0.05166055016666887,0.4944897731997636,0.014489051861942635,0.04680579617146569,True
15,1,184,1020,619,0.6068627450980392,0.1183931434208903,0.5765394086596496,1.0756756907153613e-14,1.0355171315953212e-13,True
15,1,206,438,281,0.6415525114155252,0.1530829097383763,0.5955900100226755,6.51087673557505e-11,4.748336366752713e-10,True
15,1,241,4215,2502,0.5935943060498221,0.10512470437267324,0.5786876067853345,4.9117545491213715e-47,1.8422269010211066e-45,True
15,2,3,1062,574,0.5404896421845574,0.05202004050740855,0.5104240740592442,0.0003350752459872115,0.0013804526539387544,True
15,2,8,186,121,0.6505376344086021,0.16206803273145326,0.5795969165601803,5.850299897897422e-06,2.8980559356994432e-05,True
15,2,25,971,509,0.5242018537590113,0.035732252081862426,0.49275545845870267,0.01323207294590902,0.04303403904029871,True
15,2,30,691,382,0.552821997105644,0.06435239542849508,0.515559094842149,0.0003713487203033369,0.0015233737276080072,True
15,2,32,1435,956,0.6662020905923345,0.17773248891518562,0.6413877341720068,1.938866244756836e-43,6.436144499836486e-42,True
15,2,52,881,544,0.6174801362088536,0.1290105345317047,0.5849430426509906,5.39336072871069e-15,5.280008740514059e-14,True
15,2,55,433,249,0.5750577367205543,0.0865881350434054,0.5280360369489072,0.00017348980529615932,0.0007422793447337898,True
15,2,71,527,298,0.5654648956356736,0.07699529395852472,0.5228199092444002,0.00021938453011016278,0.0009249379897199271,True
15,2,98,304,181,0.5953947368421053,0.10692513516495644,0.5393623257251677,0.00011130154856654288,0.00048482484503797267,True
15,2,103,584,338,0.5787671232876712,0.09029752161052235,0.5383337931040143,6.568997894484773e-06,3.23741739236724e-05,True
15,2,105,531,312,0.5875706214689266,0.09910101979177771,0.5452165021533615,2.5640395523173263e-06,1.3223118262665069e-05,True
15,2,108,651,348,0.5345622119815668,0.04609261030441797,0.49615411992249475,0.009890972438023952,0.03287126398275394,True
15,2,111,323,187,0.5789473684210527,0.09047776674390379,0.5244841258743053,0.000657599147708863,0.002608505738497481,True
15,2,126,982,572,0.5824847250509165,0.09401512337376766,0.5513772042860384,1.4637655672637987e-09,9.69576825288498e-09,True
15,2,136,697,402,0.5767575322812052,0.08828793060405632,0.539754904628207,1.529543249903533e-06,8.016916344321966e-06,True
15,2,161,532,339,0.6372180451127819,0.14874844343563304,0.5955120658032091,2.687361763949576e-12,2.1439504901343578e-11,True
15,2,167,720,398,0.5527777777777778,0.06430817610062894,0.5162746863367712,0.00028691831157922037,0.0011913533535050378,True
15,2,184,1460,1046,0.7164383561643836,0.2279687544872347,0.6927734585548643,2.712519127983054e-72,1.5987255595132777e-70,True
15,2,190,783,484,0.6181353767560664,0.12966577507891758,0.5836061161599767,1.3126281402351752e-13,1.152240142552944e-12,True
15,2,198,226,140,0.6194690265486725,0.13099942487152366,0.5546712586753324,4.887842285728407e-05,0.00022090905353965007,True
15,2,200,1237,698,0.5642683912691997,0.07579878959205083,0.5364787906343826,3.65679001191792e-08,2.204761911152182e-07,True
15,2,211,878,520,0.592255125284738,0.10378552360758914,0.5594160735218121,2.9895351276430837e-10,2.1109480314506665e-09,True
15,2,254,1258,672,0.534181240063593,0.04571163838644415,0.5065533035290366,0.0005544490311843474,0.0022270497942425524,True
16,1,16,4761,2440,0.5124973745011552,0.02402777282400631,0.49829455856979726,0.00023937813966861025,0.0010048314932600965,True
16,1,22,4012,2518,0.627617148554337,0.13914754687718817,0.6125422006443466,5.292646496289076e-77,3.554689088670431e-75,True
16,1,33,241,135,0.5601659751037344,0.07169637342658558,0.49703973211954783,0.015042230654989898,0.04827065954657549,True
16,1,37,1337,697,0.5213163799551234,0.0328467782779745,0.4945164133871508,0.00794765517240755,0.02690835655089449,True
16,1,56,1517,902,0.5945945945945946,0.10612499291744576,0.5696788035123193,2.1661586269109448e-17,2.378656317307532e-16,True
16,1,145,611,369,0.6039279869067103,0.11545838522956148,0.564613869304244,5.248129432817143e-09,3.3532296022070595e-08,True
16,1,184,2662,1535,0.5766341096919609,0.08816450801481207,0.5577670587840533,3.502155057234081e-21,4.9337677098985495e-20,True
16,1,206,305,198,0.6491803278688525,0.16071072619170362,0.594067725033217,1.0127317271669033e-08,6.316996172911484e-08,True
16,1,217,3354,1971,0.5876565295169947,0.09918692783984578,0.5709058245709141,3.297040360654204e-33,7.55702584251535e-32,True
16,1,218,3106,1960,0.6310367031551836,0.1425671014780347,0.6139148422164409,1.1276543068445915e-61,5.815474353869965e-60,True
16,1,254,5187,2772,0.5344129554655871,0.045943353788438224,0.5208175800887272,1.0743634962706844e-12,8.839777143104662e-12,True
16,2,0,673,390,0.5794947994056464,0.09102519772849754,0.5418511395854653,1.139164206007273e-06,6.047621740715082e-06,True
16,2,3,824,481,0.5837378640776699,0.09526826240052105,0.5497674829889447,1.9562615190051996e-08,1.199508124604462e-07,True
16,2,8,377,235,0.623342175066313,0.13487257338916409,0.5734166669179328,8.514710586409627e-08,4.998065888933131e-07,True
16,2,17,505,286,0.5663366336633663,0.07786703198621742,0.522772459897433,0.00025235942090955435,0.001054723599980887,True
16,2,30,606,360,0.594059405940594,0.10558980426344516,0.554486707814346,9.707893743207193e-08,5.641408607799935e-07,True
16,2,32,1232,800,0.6493506493506493,0.16088104767350048,0.6222781060269053,6.890196327978787e-31,1.4961569169325365e-29,True
16,2,52,1060,630,0.5943396226415094,0.10587002096436054,0.5644905898100209,1.6831026149530868e-12,1.3692395357702858e-11,True
16,2,55,386,221,0.572538860103627,0.08406925842647811,0.522709649759019,0.0005368761990848896,0.002165500646588214,True
16,2,71,761,409,0.5374507227332457,0.04898112105609681,0.5019260140500063,0.0035739554401314076,0.012742695445801859,True
16,2,96,315,175,0.5555555555555556,0.06708595387840671,0.5003388235912161,0.009782015339551446,0.0325841525958761,True
16,2,98,781,412,0.5275288092189501,0.0390592075418012,0.4924656336556226,0.015128700097707807,0.04844820007435036,True
16,2,105,446,265,0.594170403587444,0.10570080191029513,0.5479802077024745,4.311180587621062e-06,2.1578318088474223e-05,True
16,2,108,986,566,0.5740365111561866,0.08556690947903772,0.5429422694412046,3.1739576668496404e-08,1.9216749982938704e-07,True
16,2,126,1037,662,0.6383799421407907,0.14991034046364188,0.6086750338692515,6.234568323904526e-23,1.0003018510797929e-21,True
16,2,136,380,207,0.5447368421052632,0.05626724042811432,0.494466981088846,0.015683647356895442,0.049938669864072804,True
16,2,161,535,374,0.6990654205607477,0.21059581888359885,0.6588926246574215,2.6472470358378135e-23,4.295083954775059e-22,True
16,2,167,807,440,0.5452292441140025,0.05675964243685366,0.5107395689852051,0.0006406901347645649,0.002552156012689743,True
16,2,182,768,417,0.54296875,0.05449914832285113,0.5076101422594148,0.0012992588149847648,0.004950210366327178,True
16,2,184,1510,1077,0.7132450331125828,0.22477543143543394,0.6899155257650204,1.0780851583478301e-72,6.486479036059445e-71,True
16,2,186,408,233,0.571078431372549,0.08260882969540012,0.5226108360132572,0.0004722902763603873,0.0019210905889138008,True
16,2,190,674,418,0.6201780415430267,0.13170843986587782,0.5829529823296289,3.01946447024686e-12,2.4022626418933698e-11,True
16,2,198,324,218,0.6728395061728395,0.18436990449569063,0.6199859370532473,1.3385333401872139e-11,1.0172853385422826e-10,True
16,2,200,1059,567,0.5354107648725213,0.04694116319537239,0.5052977862397539,0.0011007603746628967,0.004238661282701927,True
16,2,204,645,352,0.5457364341085271,0.057266832431378256,0.5071529205925382,0.0019167658049488838,0.007115192345362952,True
16,2,211,482,298,0.6182572614107884,0.12978765973363954,0.5741125693941097,5.810529797191138e-09,3.6880901218215397e-08,True
16,2,225,139,89,0.6402877697841727,0.1518181681070238,0.5577209931844739,0.00021740602807648703,0.0009192805403878397,True
17,1,37,1200,643,0.5358333333333334,0.047363731656184516,0.5075463924652039,0.00048701366008305593,0.001975414958314418,True
17,1,56,160,118,0.7375,0.24903039832285118,0.6643280015812723,1.1345052982882926e-10,8.191128253641472e-10,True
17,1,115,5092,3109,0.6105655930871956,0.12209599141004673,0.5970934966464461,4.090698420395545e-77,2.8128421519291275e-75,True
17,1,141,3569,2028,0.5682263939478845,0.07975679227073568,0.5519109284110664,1.5975639770133207e-23,2.6515889457554426e-22,True
17,1,148,1858,964,0.5188374596340151,0.030367857956866195,0.49610271776209686,0.004017050761374798,0.014217209067218647,True
17,1,189,6868,3969,0.5778974956319162,0.0894278939547673,0.5661762595630436,9.705674905357626e-59,4.7508456146903087e-57,True
17,1,226,3773,2393,0.6342433077126954,0.14577370603554657,0.6187452872063021,4.907304204495628e-79,3.729551195416678e-77,True
17,2,0,424,234,0.5518867924528302,0.06341719077568136,0.5042955415713648,0.0049869374531855415,0.01743616872251797,True
17,2,3,581,324,0.5576592082616179,0.06918960658446899,0.5170255347691607,0.00045341111135882583,0.0018468988569877135,True
17,2,8,421,268,0.6365795724465558,0.14810997076940696,0.5895902696075466,5.682060790345968e-10,3.907093229171228e-09,True
17,2,22,343,253,0.7376093294460642,0.2491397277689153,0.6886031764813941,3.415412216983209e-21,4.8351521973762296e-20,True
17,2,30,390,217,0.5564102564102564,0.06794065473310756,0.5067906042094301,0.004071729427053661,0.01439309006772457,True
17,2,32,815,530,0.6503067484662577,0.16183714678910882,0.6169307613563499,4.3678678209020675e-21,6.0939141385339e-20,True
17,2,52,900,543,0.6033333333333334,0.11486373165618452,0.5709976673200075,1.855175369282544e-12,1.4924084864869046e-11,True
17,2,55,362,206,0.569060773480663,0.0805911718035141,0.5175849824681119,0.0012246088536446399,0.004684331615000954,True
17,2,56,577,354,0.6135181975736569,0.12504859589650802,0.5731593513987217,8.441129591849764e-10,5.735995826179322e-09,True
17,2,71,749,414,0.5527369826435247,0.0642673809663758,0.5169491415036663,0.00022175141765607293,0.000933554073164342,True
17,2,90,281,181,0.6441281138790036,0.15565851220185473,0.5865487147728307,9.708379771733268e-08,5.641408607799935e-07,True
17,2,98,563,316,0.5612788632326821,0.07280926155553319,0.5200098750914484,0.00029353898482902295,0.0012162705712858224,True
17,2,101,328,194,0.5914634146341463,0.10299381295699744,0.5375044057870372,0.00010937632463987716,0.00047715834676731906,True
17,2,103,153,91,0.5947712418300654,0.10630164015291649,0.5155814171802062,0.0052605917884288355,0.018282297334515616,True
17,2,105,352,216,0.6136363636363636,0.12516676195921478,0.5618027491972861,1.4529380877305681e-06,7.657089776215111e-06,True
17,2,108,549,313,0.5701275045537341,0.0816579028765852,0.5283695025794837,6.903014351857308e-05,0.00030670623766406005,True
17,2,125,176,113,0.6420454545454546,0.15357585286830572,0.5688794701336422,2.8047099371987226e-05,0.0001300160882605122,True
17,2,126,941,568,0.6036131774707758,0.11514357579362694,0.5719990441355534,5.142237601008628e-13,4.329674108371113e-12,True
17,2,141,142,104,0.7323943661971831,0.24392476452003425,0.654161154214996,2.706017004425597e-09,1.7561746311867695e-08,True
17,2,155,372,228,0.6129032258064516,0.12443362412930276,0.5624909984474428,8.601386823444591e-07,4.6086837005766196e-06,True
17,2,161,812,568,0.6995073891625616,0.21103778748541274,0.6670933924448741,8.372112810568792e-35,2.066552290335271e-33,True
17,2,167,733,426,0.5811732605729877,0.09270365889583881,0.5451238424053892,2.425589291847004e-07,1.3602139562823588e-06,True
17,2,179,824,451,0.5473300970873787,0.05886049541022981,0.5132020822944026,0.0003661829379709965,0.001504319096529499,True
17,2,184,1653,1211,0.7326073805202662,0.24413777884311733,0.7107491428333029,3.95326507247595e-94,4.228529455300201e-92,True
17,2,186,472,265,0.5614406779661016,0.07297107628895277,0.5163566646655088,0.0008338526783464724,0.0032630982859954095,True
17,2,190,525,338,0.6438095238095238,0.15533992213237496,0.6019371269194665,4.0849691559366403e-13,3.46982085951324e-12,True
17,2,198,542,350,0.6457564575645757,0.1572868558874268,0.6045931625872368,8.58702708144806e-14,7.749791941006875e-13,True
17,2,204,638,340,0.5329153605015674,0.044445758824418535,0.4941194724097198,0.013138921029443041,0.042779260352910374,True
17,2,208,281,160,0.5693950177935944,0.08092541611644549,0.5109471329336279,0.00385497161616639,0.01366031659814544,True
17,2,211,674,416,0.6172106824925816,0.12874108081543273,0.5799481682467716,8.997112053104234e-12,6.928975895830675e-11,True
17,2,225,120,80,0.6666666666666666,0.17819706498951776,0.5783093452093498,5.994380835260906e-05,0.0002692343989460886,True
18,0,44,41270,21393,0.518366852435183,0.029897250758034122,0.5135446056236764,0.0,0.0,True
18,1,37,159,97,0.610062893081761,0.12159329140461211,0.5325082767821575,0.0013456304459726924,0.005113395694696231,True
18,1,56,109,70,0.6422018348623854,0.1537322331852365,0.54878268715687,0.0008634709483643172,0.0033698704038866863,True
18,1,80,6642,4473,0.6734417344173442,0.18497213274019536,0.6620661643117952,6.707903594094105e-238,2.421553197467972e-235,True
18,1,132,4776,2725,0.5705611390284757,0.08209153735132685,0.5564712957735425,1.725818276371792e-33,4.0194864372272055e-32,True
18,1,171,5144,2665,0.5180793157076206,0.02960971403047169,0.5044159196506455,3.398726606829993e-06,1.716000426665213e-05,True
18,1,178,3986,2288,0.5740090316106372,0.08553942993348834,0.5585936347015571,5.60614931447012e-30,1.1993006829770153e-28,True
18,1,201,5853,2967,0.5069195284469503,0.01844992676980145,0.4941107803009165,0.001289429735844221,0.004919251092626302,True
18,2,0,535,308,0.5757009345794393,0.0872313329022904,0.5334266272116064,2.8908945544775766e-05,0.00013358245557329985,True
18,2,8,562,388,0.6903914590747331,0.20192185739758423,0.6509823874025457,1.5478506575545353e-22,2.416320377847296e-21,True
18,2,22,557,376,0.6750448833034112,0.1865752816262623,0.6350646418790721,2.8056588565990146e-19,3.433365583838116e-18,True
18,2,32,513,346,0.6744639376218323,0.18599433594468345,0.6327487030816068,9.033767385730871e-18,1.0394231159358867e-16,True
18,2,33,215,134,0.6232558139534884,0.13478621227633952,0.5568538468275536,4.633756116238425e-05,0.00021008300884923974,True
18,2,43,259,149,0.5752895752895753,0.08681997361242638,0.5144206701010403,0.003038468343155384,0.010982598967500312,True
18,2,52,882,555,0.6292517006802721,0.14078209900312327,0.5968787199470891,1.4509674536892652e-17,1.630503504379221e-16,True
18,2,55,349,216,0.6189111747851003,0.1304415731079514,0.5669250174056001,5.956637464146731e-07,3.2396928430236835e-06,True
18,2,56,1065,654,0.6140845070422535,0.1256149053651046,0.5844865957250606,5.392131901700086e-17,5.832388364086086e-16,True
18,2,71,735,392,0.5333333333333333,0.04486373165618446,0.49718606122870596,0.007842316479806773,0.02658287557943892,True
18,2,90,576,369,0.640625,0.15215539832285113,0.6006271564787911,9.94328202579963e-14,8.918074065375569e-13,True
18,2,97,269,163,0.6059479553903345,0.11747835371318566,0.5464547531981109,6.819136932813655e-05,0.0003039795598696085,True
18,2,98,690,387,0.5608695652173913,0.07239996354024242,0.5236031953480809,7.294188577967364e-05,0.0003235885808474615,True
18,2,101,476,274,0.5756302521008403,0.08716065042369142,0.5307973143080882,7.761661632291975e-05,0.0003437987545101108,True
18,2,103,766,502,0.6553524804177546,0.16688287874060576,0.62099605494617,4.559908037538386e-21,6.300963833689406e-20,True
18,2,105,423,255,0.6028368794326241,0.11436727775547523,0.5554819092364993,1.3627301250589251e-06,7.218382249543719e-06,True
18,2,108,351,193,0.5498575498575499,0.061387948180401,0.4975496477628099,0.012011068742649044,0.039462988087338384,True
18,2,125,263,174,0.6615969581749049,0.17312735649775607,0.6024496973753184,1.004005241765697e-08,6.276119346795092e-08,True
18,2,126,602,367,0.6096345514950167,0.1211649498178678,0.5700870844361109,1.2314848031682701e-09,8.251805363224975e-09,True
18,2,136,527,318,0.603415559772296,0.11494595809514713,0.5610454525196003,6.475393649826041e-08,3.850589045188797e-07,True
18,2,141,209,162,0.7751196172248804,0.28665001554773156,0.7138442534734055,1.5032527079451878e-17,1.682710783157249e-16,True
18,2,155,360,222,0.6166666666666667,0.12819706498951783,0.5654607005675852,6.212624035683024e-07,3.372567333656499e-06,True
18,2,161,561,382,0.6809269162210339,0.19245731454388498,0.6412362910063806,1.465539797795471e-20,1.9504511225960002e-19,True
18,2,167,569,346,0.6080843585237259,0.11961475684657702,0.5673753239041828,5.377529188653051e-09,3.4283232443333357e-08,True
18,2,179,796,449,0.5640703517587939,0.07560075008164507,0.529395252680435,9.66249970653084e-06,4.682097173231723e-05,True
18,2,182,714,385,0.5392156862745098,0.05074608459736091,0.5025405814868967,0.0034989280031052375,0.01253710182750363,True
18,2,184,699,501,0.7167381974248928,0.22826859574774389,0.6822204191797306,4.1936476192552664e-35,1.062390730211334e-33,True
18,2,186,383,210,0.5483028720626631,0.05983327038551428,0.49822752593533975,0.010675169936036687,0.035284949816211615,True
18,2,190,543,353,0.6500920810313076,0.1616224793541587,0.6090486645394101,1.6790848214354052e-14,1.600395037724571e-13,True
18,2,194,407,235,0.5773955773955773,0.08892597571842847,0.5288999923750903,0.00018574050119339806,0.0007911691070583385,True
18,2,198,802,496,0.6184538653366584,0.1299842636595095,0.5843447786094299,5.792514887499296e-14,5.327637896528015e-13,True
18,2,208,190,109,0.5736842105263158,0.08521460884916693,0.5025884907577702,0.011187036422219071,0.036881462542658304,True
18,2,211,551,361,0.6551724137931034,0.16670281211595456,0.6145330912866473,1.5582053428275508e-15,1.5789814140652514e-14,True
18,2,225,695,408,0.5870503597122302,0.09858075803508132,0.5500636513837144,9.437968654381503e-08,5.517581674869186e-07,True
19,0,44,44129,21792,0.49382492238663916,0.005355320709490297,0.48916088566334714,7.460145485778479e-79,5.524333375109807e-77,True
19,1,35,5089,2936,0.5769306347022991,0.08846103302515024,0.5633036140660718,2.693128149344326e-41,8.274206484368525e-40,True
19,1,74,8639,5592,0.6472971408727862,0.15882753919563736,0.6371578702673003,1.6880783699847062e-239,6.964529046451187e-237,True
19,1,113,4258,2399,0.5634100516674495,0.07494044999030064,0.5484623770752742,4.617539263298509e-25,8.282890305842295e-24,True
19,1,216,7436,3965,0.5332167832167832,0.04474718153963436,0.5218629944403509,1.595937700914444e-17,1.7727184924003517e-16,True
19,2,0,701,396,0.5649072753209701,0.0764376736438212,0.5279510668337,2.611403230050694e-05,0.00012183735910155742,True
19,2,3,268,176,0.6567164179104478,0.1682468162332989,0.5980148552341866,1.8806098853972742e-08,1.1555747551121974e-07,True
19,2,8,532,363,0.6823308270676691,0.19386122539052025,0.6415814096025266,7.69133931881602e-20,9.742363137166957e-19,True
19,2,17,654,349,0.5336391437308868,0.045169542053737965,0.4953197901001205,0.011054616445674672,0.03648655119440966,True
19,2,22,839,565,0.6734207389749702,0.18495113729782137,0.6409597277534441,7.380661691485748e-28,1.4402264165547865e-26,True
19,2,32,390,281,0.7205128205128205,0.23204321883567164,0.6739900090503492,7.422616538167328e-21,1.0111564416144926e-19,True
19,2,33,545,331,0.6073394495412844,0.11886984786413551,0.5657251195823495,1.3664578925853494e-08,8.486732029648363e-08,True
19,2,49,132,87,0.6590909090909091,0.1706213074137602,0.5747514992528577,5.5526032860880246e-05,0.00025017033214075216,True
19,2,52,716,475,0.6634078212290503,0.17493821955190142,0.628004019863606,1.3534227087895183e-21,1.9446192950169794e-20,True
19,2,55,328,207,0.6310975609756098,0.1426279592984609,0.5776425006309756,1.2775041890066715e-07,7.305806134358945e-07,True
19,2,56,1059,666,0.6288951841359773,0.14042558245882847,0.5993813738465202,1.0150237959779796e-20,1.3698078143852362e-19,True
19,2,61,155,95,0.6129032258064516,0.12443362412930276,0.53437396756273,0.0012131886657421635,0.00464680221042887,True
19,2,71,696,404,0.5804597701149425,0.09199016843779367,0.543453513639939,5.83102141269401e-07,3.1773565735585473e-06,True
19,2,90,600,378,0.63,0.14153039832285114,0.5906547624079467,1.565820718215969e-12,1.2810453921268323e-11,True
19,2,97,319,185,0.5799373040752351,0.09146770239808627,0.5251372237109329,0.0006243494490876354,0.0024939435808645793,True
19,2,98,939,523,0.556975505857295,0.06850590418014618,0.525034526547368,1.258822909337321e-05,6.049052516083499e-05,True
19,2,101,770,415,0.538961038961039,0.050491437283890106,0.5036452289921686,0.0026266524432075103,0.009577995272706174,True
19,2,103,551,375,0.6805807622504537,0.19211116057330485,0.6405138744934086,3.7499997911663635e-20,4.900452215786632e-19,True
19,2,104,199,122,0.6130653266331658,0.12459572495601695,0.5438627991458485,0.0002671962880350347,0.001111906166923891,True
19,2,105,381,237,0.6220472440944882,0.13357764241733933,0.5723690012994629,9.640920881385942e-08,5.624844344533859e-07,True
19,2,108,232,136,0.5862068965517241,0.09773729487457522,0.5219286521898368,0.0017269893140577097,0.006443856768732126,True
19,2,125,411,277,0.6739659367396593,0.18549633506251045,0.6272169577324277,1.8192510519449923e-14,1.7282884993477428e-13,True
19,2,126,295,184,0.6237288135593221,0.1352592118821732,0.5671885059619011,1.901717123674409e-06,9.895782077786835e-06,True
19,2,136,496,300,0.6048387096774194,0.1163691080002705,0.5611659081180556,1.0988581831951145e-07,6.347004866134981e-07,True
19,2,141,416,321,0.7716346153846154,0.28316501370746655,0.728917767208283,1.175373473969848e-32,2.672817789625922e-31,True
19,2,155,298,167,0.5604026845637584,0.07193308288660955,0.5036343084954903,0.007436098781629938,0.02529499797567404,True
19,2,161,514,343,0.6673151750972762,0.17884557342012736,0.6254723979493299,1.4367404226766273e-16,1.531109350808155e-15,True
19,2,167,696,404,0.5804597701149425,0.09199016843779367,0.543453513639939,5.83102141269401e-07,3.1773565735585473e-06,True
19,2,179,737,400,0.5427408412483039,0.05427123957115504,0.506645265634333,0.0016667463595969744,0.006235185863362775,True
19,2,184,511,372,0.7279843444227005,0.23951474274555168,0.687806111222489,1.4347248197134384e-28,2.9179473798115566e-27,True
19,2,186,329,189,0.574468085106383,0.08599848342923416,0.5204842971555944,0.0010360102312057876,0.004016104090902436,True
19,2,190,450,298,0.6622222222222223,0.1737526205450734,0.6173141795980192,5.954301361957851e-14,5.459054708995008e-13,True
19,2,194,312,181,0.5801282051282052,0.09165860345105631,0.5247144486363667,0.0006938449917538717,0.002737464940143691,True
19,2,198,568,347,0.6109154929577465,0.12244589128059763,0.5702029387362323,2.450291026400476e-09,1.601004634444474e-08,True
19,2,211,415,271,0.653012048192771,0.16454244651562216,0.6059991958795661,8.45277223046818e-12,6.527167433580777e-11,True
19,2,221,215,122,0.5674418604651162,0.07897225878796738,0.5006064643610506,0.012062235604457855,0.03958606412008441,True
